Entity,Code,Year,Other renewables (including geothermal and biomass) - TWh,Biofuels consumption - TWh,Solar consumption - TWh,Wind consumption - TWh,Hydro consumption - TWh,Nuclear consumption - TWh,Gas consumption - TWh,Coal consumption - TWh,Oil consumption - TWh
Morocco,MAR,1980,0,0,0,0,4.208333,0,0.6453138,4.6280003,51.022358
Morocco,MAR,1981,0,0,0,0,2.8444445,0,0.82850957,4.9168334,50.176956
Morocco,MAR,1982,0,0,0,0,1.5888889,0,0.76877785,5.477667,52.81164
Morocco,MAR,1983,0,0,0,0,1.3361111,0,0.811774,6.785333,53.351723
Morocco,MAR,1984,0,0,0,0,1.0166667,0,0.8107738,5.8275,55.4834
Morocco,MAR,1985,0,0,0,0,1.3499999,0,0.9162346,7.69906,55.25038
Morocco,MAR,1986,0,0,0,0,1.7861111,0,0.88699687,10.45537,54.291435
Morocco,MAR,1987,0,0,0,0,2.2916665,0,0.72079253,12.13009,54.274662
Morocco,MAR,1988,0,0,0,0,2.6,0,0.7365395,11.96727,58.015285
Morocco,MAR,1989,0,0,0,0,3.2138886,0,0.5440979,13.21168,63.67005
Morocco,MAR,1990,0,0,0,0,3.3888888,0,0.503358,12.74648,65.89839
Morocco,MAR,1991,0,0,0,0,3.4055552,0,0.32216263,13.88622,65.97015
Morocco,MAR,1992,0,0,0,0,2.6777775,0,0.21168926,12.87441,77.84268
Morocco,MAR,1993,0,0,0,0,1.2305555,0,0.20694423,14.060671,79.18833
Morocco,MAR,1994,0,0,0,0,2.3333333,0,0.20218754,15.677239,86.091125
Morocco,MAR,1995,0,0,0,0,1.6972221,0,0.1279649,18.99179,81.52536
Morocco,MAR,1996,0,0,0,0,5.436111,0,0.16270371,24.3067,76.85733
Morocco,MAR,1997,0,0,0,0,5.786111,0,0.29991445,23.15533,81.739136
Morocco,MAR,1998,0,0,0,0,4.936111,0,0.32915226,27.62125,81.00673
Morocco,MAR,1999,0,0,0,0,2.2916665,0,0.3836388,26.411732,89.25713
Morocco,MAR,2000,0,0,0,0.17777778,1.9944444,0,0.44187024,31.226551,83.48259
Morocco,MAR,2001,0,0,0,0.56850827,2.3820443,0,0.43712518,39.69319,83.637276
Morocco,MAR,2002,0,0,0.00027674,0.5312329,2.3068492,0,0.55943996,39.47222,87.03641
Morocco,MAR,2003,0,0,0.000275232,0.5525885,3.9283695,0,0.53613,38.060337,87.084114
Morocco,MAR,2004,0,0,0.00027374,0.5390244,4.312466,0,0.687645,42.100597,100.61575
Morocco,MAR,2005,0,0,0.000271533,0.5545699,2.5932794,0,4.49883,44.14748,109.33425
Morocco,MAR,2006,0,0,0.000270081,0.48983955,2.6270053,0,5.582745,44.8918,110.873024
Morocco,MAR,2007,0,0,0.000268644,0.74175537,2.3989363,0,6.2976627,37.59607,115.9952
Morocco,MAR,2008,0,0,0.000266517,0.7868074,2.4163587,0,6.2191076,42.616043,127.88396
Morocco,MAR,2009,0,0,0.000265118,1.0265092,6.740945,0,6.831928,31.469973,129.22275
Morocco,MAR,2010,0,0,0.000263047,1.715625,9.030729,0,7.379246,32.415386,143.70778
Morocco,MAR,2011,0,0,0.000261684,1.7932643,5.1953363,0,9.3402,34.625904,153.33934
Morocco,MAR,2012,0,0,0.000261038,1.8762885,4.203608,0,12.491665,35.170517,154.29112
Morocco,MAR,2013,0,0,0.000258338,3.107161,7.122762,0,12.112491,34.901863,156.06314
Morocco,MAR,2014,0,0,0.000257023,4.8951654,4.1664124,0,11.739,46.95287,148.68529
Morocco,MAR,2015,0,0,0.01443038,6.378227,4.772152,0,11.770798,51.69651,145.51521
Morocco,MAR,2016,0,0,1.008794,7.5379395,3.155025,0,11.975875,49.815945,149.06464
Morocco,MAR,2017,0,0,1.03825,7.5872498,2.96178,0,11.88071,51.781147,157.80403
Morocco,MAR,2018,0,0,2.3635697,9.554087,4.2125444,0,10.71516,59.892403,154.05064
Morocco,MAR,2019,0,0,3.9145098,11.631659,3.1256955,0,10.126819,77.48747,156.34242
Morocco,MAR,2020,0,0,3.7526755,11.338002,2.142314,0,7.8666134,79.828316,136.37965
Morocco,MAR,2021,0,0,4.483267,12.578005,2.0155349,0,7.899017,85.96896,154.74522
Morocco,MAR,2022,0,0,3.5571184,13.159408,0.86047125,0,2.2269576,86.36192,159.52397
Morocco,MAR,2023,0,0,5.147982,15.965064,0.39698237,0,8.880107,81.00748,158.34901
Morocco,MAR,2024,0,0,5.162086,18.335165,0.34530032,0,9.021482,73.68768,168.33871
Mozambique,MOZ,1995,,0,,,,0,,,
Mozambique,MOZ,1996,,0,,,,0,,,
Mozambique,MOZ,1997,,0,,,,0,,,
Mozambique,MOZ,1998,,0,,,,0,,,
Mozambique,MOZ,1999,,0,,,,0,,,
Mozambique,MOZ,2017,,0,,,,0,,,
Mozambique,MOZ,2018,,0,,,,0,,,
Mozambique,MOZ,2019,,0,,,,0,,,
Mozambique,MOZ,2020,,0,,,,0,,,
Mozambique,MOZ,2021,,0,,,,0,,,
Mozambique,MOZ,2022,,0,,,,0,,,
Mozambique,MOZ,2023,,0,,,,0,,,
Mozambique,MOZ,2024,,0,,,,0,,,
Mozambique,MOZ,2000,,,,,,0,,,
Mozambique,MOZ,2001,,,,,,0,,,
Mozambique,MOZ,2002,,,,,,0,,,
Mozambique,MOZ,2003,,,,,,0,,,
Mozambique,MOZ,2004,,,,,,0,,,
Mozambique,MOZ,2005,,,,,,0,,,
Mozambique,MOZ,2006,,,,,,0,,,
Mozambique,MOZ,2007,,,,,,0,,,
Mozambique,MOZ,2008,,,,,,0,,,
Mozambique,MOZ,2009,,,,,,0,,,
Mozambique,MOZ,2010,,,,,,0,,,
Mozambique,MOZ,2011,,,,,,0,,,
Mozambique,MOZ,2012,,,,,,0,,,
Mozambique,MOZ,2013,,,,,,0,,,
Mozambique,MOZ,2014,,,,,,0,,,
Mozambique,MOZ,2015,,,,,,0,,,
Mozambique,MOZ,2016,,,,,,0,,,
Myanmar,MMR,1970,,0,,,,0,,,
Myanmar,MMR,1971,,0,,,,0,,,
Myanmar,MMR,1972,,0,,,,0,,,
Myanmar,MMR,1973,,0,,,,0,,,
Myanmar,MMR,1974,,0,,,,0,,,
Myanmar,MMR,1975,,0,,,,0,,,
Myanmar,MMR,1976,,0,,,,0,,,
Myanmar,MMR,1977,,0,,,,0,,,
Myanmar,MMR,1978,,0,,,,0,,,
Myanmar,MMR,1979,,0,,,,0,,,
Myanmar,MMR,1980,,0,,,,0,,,
Myanmar,MMR,1981,,0,,,,0,,,
Myanmar,MMR,1982,,0,,,,0,,,
Myanmar,MMR,1983,,0,,,,0,,,
Myanmar,MMR,1984,,0,,,,0,,,
Myanmar,MMR,1985,,0,,,,0,,,
Myanmar,MMR,1986,,0,,,,0,,,
Myanmar,MMR,1987,,0,,,,0,,,
Myanmar,MMR,1988,,0,,,,0,,,
Myanmar,MMR,1989,,0,,,,0,,,
Myanmar,MMR,1990,,0,,,,0,,,
Myanmar,MMR,1991,,0,,,,0,,,
Myanmar,MMR,1992,,0,,,,0,,,
Myanmar,MMR,1993,,0,,,,0,,,
Myanmar,MMR,1994,,0,,,,0,,,
Myanmar,MMR,1995,,0,,,,0,,,
Myanmar,MMR,1996,,0,,,,0,,,
Myanmar,MMR,1997,,0,,,,0,,,
Myanmar,MMR,1998,,0,,,,0,,,
Myanmar,MMR,1999,,0,,,,0,,,
Myanmar,MMR,2000,,0,,,,0,,,
Myanmar,MMR,2001,,0,,,,0,,,
Myanmar,MMR,2002,,0,,,,0,,,
Myanmar,MMR,2003,,0,,,,0,,,
Myanmar,MMR,2004,,0,,,,0,,,
Myanmar,MMR,2005,,0,,,,0,,,
Myanmar,MMR,2006,,0,,,,0,,,
Myanmar,MMR,2007,,0,,,,0,,,
Myanmar,MMR,2008,,0,,,,0,,,
Myanmar,MMR,2009,,0,,,,0,,,
Myanmar,MMR,2010,,0,,,,0,,,
Myanmar,MMR,2011,,0,,,,0,,,
Myanmar,MMR,2012,,0,,,,0,,,
Myanmar,MMR,2013,,0,,,,0,,,
Myanmar,MMR,2014,,0,,,,0,,,
Myanmar,MMR,2015,,0,,,,0,,,
Myanmar,MMR,2016,,0,,,,0,,,
Myanmar,MMR,2017,,0,,,,0,,,
Myanmar,MMR,2018,,0,,,,0,,,
Myanmar,MMR,2019,,0,,,,0,,,
Myanmar,MMR,2020,,0,,,,0,,,
Myanmar,MMR,2021,,0,,,,0,,,
Myanmar,MMR,2022,,0,,,,0,,,
Myanmar,MMR,2023,,0,,,,0,,,
Myanmar,MMR,2024,,0,,,,0,,,
Netherlands,NLD,1965,0,0,0,0,0,0,15,103.05555,295.90454
Netherlands,NLD,1966,0,0,0,0,0,0,28.61111,93.888885,320.87744
Netherlands,NLD,1967,0,0,0,0,0,0,50.555553,90.27777,327.9667
Netherlands,NLD,1968,0,0,0,0,0,0.07777778,85,85.55556,353.75812
Netherlands,NLD,1969,0,0,0,0,0,0.87499994,125.27778,72.77778,385.8374
Netherlands,NLD,1970,0,0,0,0,0,1.0222222,176.38889,53.333332,429.0313
Netherlands,NLD,1971,0,0,0,0,0,1.125,230.55556,40.277775,423.7892
Netherlands,NLD,1972,0,0,0,0,0,0.90555555,300,34.444443,472.7687
Netherlands,NLD,1973,0,0,0,0,0,3.0777779,333.6111,35,487.92667
Netherlands,NLD,1974,0,0,0,0,0,9.1027775,355,33.333332,418.32547
Netherlands,NLD,1975,2.5093749,0,0,0,0,9.263888,370.27777,28.055557,412.4857
Netherlands,NLD,1976,2.725,0,0,0,0,10.755555,384.44443,35,464.20844
Netherlands,NLD,1977,2.709375,0,0,0,0,10.305555,385.83334,36.666668,445.5194
Netherlands,NLD,1978,3.784375,0,0,0,0,11.277777,386.66666,41.944443,455.18344
Netherlands,NLD,1979,3.4562497,0,0,0,0,9.691667,385,40,490.44183
Netherlands,NLD,1980,3.2,0,0,0,0,11.666666,351.94443,46.38889,458.67545
Netherlands,NLD,1981,3.390625,0,0,0,0,10.161111,335,51.38889,426.86795
Netherlands,NLD,1982,0.82812494,0,0,0,0,10.825,320,59.444447,373.0677
Netherlands,NLD,1983,0.721875,0,0,0,0,9.969444,342.22223,61.38889,353.5345
Netherlands,NLD,1984,0.053125,0,0,0,0,10.308332,363.6111,74.166664,349.0069
Netherlands,NLD,1985,1.3781251,0,0,0,0.008333333,10.830555,383.33334,73.88889,353.14587
Netherlands,NLD,1986,1.7281249,0,0,0.002777778,0.008333333,11.711111,382.22223,76.11111,391.56683
Netherlands,NLD,1987,2.1937501,0,0,0.005555556,0.002777778,9.877777,394.44443,80.27778,394.37207
Netherlands,NLD,1988,2.609375,0,0,0.044444446,0.005555556,10.208333,356.6667,96.11111,418.44595
Netherlands,NLD,1989,2.8125,0,0,0.063888885,0.10277777,11.163889,365.83334,95.27778,412.89236
Netherlands,NLD,1990,2.09375,0,0,0.15555556,0.2361111,9.7277775,368.05557,101.666664,428.5198
Netherlands,NLD,1991,2.34375,0,0,0.24444443,0.28888887,9.247222,410.69446,93.611115,411.34976
Netherlands,NLD,1992,2.35,0,0.002777778,0.40833333,0.3333333,10.555555,399.91666,93.333336,431.89185
Netherlands,NLD,1993,2.6968749,0,0.002777778,0.4833333,0.25555554,10.966666,411.30557,94.166664,426.74704
Netherlands,NLD,1994,2.934375,0,2.77778E-05,0.6611111,0.27777776,11.019444,397.2222,100.27778,424.05542
Netherlands,NLD,1995,3.178125,0,0.002777778,0.8805555,0.24444443,11.161111,408.02777,103.61111,447.47482
Netherlands,NLD,1996,4.1125,0,0.005555556,1.2138889,0.22222221,11.555554,452.19446,100.00001,447.37653
Netherlands,NLD,1997,4.571875,0,0.005555556,1.3194444,0.25555554,6.6888885,423.69446,97.22222,464.7484
Netherlands,NLD,1998,4.9696283,0,0.009722223,1.7777777,0.3119722,10.580809,418.3889,99.166664,470.2668
Netherlands,NLD,1999,5.5885563,0,0.014638889,1.7916665,0.25069165,10.6339245,408.7778,86.94444,479.29358
Netherlands,NLD,2000,6.2912316,0,0.021416666,2.3027778,0.39553607,10.886688,409.9167,90.27777,486.18246
Netherlands,NLD,2001,7.368856,0,0.03607735,2.2790055,0.32409945,10.973953,418.19443,96.11111,509.71863
Netherlands,NLD,2002,9.0836,0,0.04668493,2.5917807,0.3003726,10.722027,413.97223,96.666664,512.05084
Netherlands,NLD,2003,7.961044,0,0.08376022,3.5912805,0.19624794,10.948199,416.8333,100.00001,512.8084
Netherlands,NLD,2004,10.390331,0,0.089810304,5.059621,0.25943634,10.357773,426.77777,98.61111,536.42145
Netherlands,NLD,2005,16.489748,0,0.09193279,5.5564513,0.23655914,10.74585,414.55557,94.166664,569.4229
Netherlands,NLD,2006,16.231249,0.4653914,0.09417914,7.31016,0.28128076,9.276575,398.08334,89.72223,567.0726
Netherlands,NLD,2007,12.58213,3.7987735,0.09497873,9.140958,0.28457448,11.171046,388.05554,97.77778,583.52014
Netherlands,NLD,2008,15.88404,3.299828,0.10260949,11.235707,0.26385224,10.999707,403.8889,92.5,554.87646
Netherlands,NLD,2009,19.096874,4.3195567,0.11665091,12.029745,0.25517586,11.15048,413.5833,87.22222,530.0778
Netherlands,NLD,2010,22.056425,2.6481667,0.15480208,10.398583,0.27126822,10.336372,467.58334,87.77778,568.00195
Netherlands,NLD,2011,22.136122,3.7238333,0.25995854,13.212878,0.14766839,10.727397,409.27777,86.58333,567.4297
Netherlands,NLD,2012,22.511267,3.882889,0.65400255,12.839766,0.26904124,10.089458,392.8333,95.138885,555.9069
Netherlands,NLD,2013,18.60625,3.7053332,1.3194374,14.391684,0.29235807,7.393501,391.1389,95.19444,529.2256
Netherlands,NLD,2014,15.666194,4.348944,1.9968499,14.751486,0.28479642,10.410448,343.27777,105.30556,518.6247
Netherlands,NLD,2015,15.42456,3.720765,2.8063798,19.113564,0.23468353,10.324154,337.8889,128.66667,506.33072
Netherlands,NLD,2016,15.340191,2.9748294,4.024643,20.528759,0.25145477,9.950447,351.6389,119.27778,517.8793
Netherlands,NLD,2017,14.389475,3.8476171,5.5108647,26.422003,0.1518925,8.506195,363.05557,106.97222,520.68384
Netherlands,NLD,2018,14.228723,6.4667745,9.223363,26.240076,0.17997015,8.743209,355.94443,96.083336,506.27664
Netherlands,NLD,2019,18.192738,8.080808,13.364865,28.484966,0.1836188,9.677594,371.83334,74.69444,493.69165
Netherlands,NLD,2020,27.620878,9.257344,21.153118,37.722782,0.113743216,10.092254,361.30554,47.77778,469.74258
Netherlands,NLD,2021,34.117367,9.3042755,27.842052,44.448322,0.2173399,9.428463,348.5833,65.111115,470.53452
Netherlands,NLD,2022,30.686647,11.877496,40.92581,52.987644,0.12284521,10.212071,275.3889,64.333336,460.97098
Netherlands,NLD,2023,23.794119,11.162822,47.75168,72.0124,0.16919269,9.720226,259.0833,43.944443,463.73584
Netherlands,NLD,2024,22.44715,9.406979,52.792683,81.40791,0.20731708,8.726787,261.44446,48.166668,432.99857
Netherlands Antilles,ANT,1965,,0,,,,0,,,
Netherlands Antilles,ANT,1966,,0,,,,0,,,
Netherlands Antilles,ANT,1967,,0,,,,0,,,
Netherlands Antilles,ANT,1968,,0,,,,0,,,
Netherlands Antilles,ANT,1969,,0,,,,0,,,
Netherlands Antilles,ANT,1970,,0,,,,0,,,
Netherlands Antilles,ANT,1971,,0,,,,0,,,
Netherlands Antilles,ANT,1972,,0,,,,0,,,
Netherlands Antilles,ANT,1973,,0,,,,0,,,
Netherlands Antilles,ANT,1974,,0,,,,0,,,
Netherlands Antilles,ANT,1975,,0,,,,0,,,
Netherlands Antilles,ANT,1976,,0,,,,0,,,
Netherlands Antilles,ANT,1977,,0,,,,0,,,
Netherlands Antilles,ANT,1978,,0,,,,0,,,
Netherlands Antilles,ANT,1979,,0,,,,0,,,
Netherlands Antilles,ANT,1980,,0,,,,0,,,
Netherlands Antilles,ANT,1981,,0,,,,0,,,
Netherlands Antilles,ANT,1982,,0,,,,0,,,
Netherlands Antilles,ANT,1983,,0,,,,0,,,
Netherlands Antilles,ANT,1984,,0,,,,0,,,
Netherlands Antilles,ANT,1985,,0,,,,0,,,
Netherlands Antilles,ANT,1986,,0,,,,0,,,
Netherlands Antilles,ANT,1987,,0,,,,0,,,
Netherlands Antilles,ANT,1988,,0,,,,0,,,
Netherlands Antilles,ANT,1989,,0,,,,0,,,
Netherlands Antilles,ANT,1990,,0,,,,0,,,
Netherlands Antilles,ANT,1991,,0,,,,0,,,
Netherlands Antilles,ANT,1992,,0,,,,0,,,
Netherlands Antilles,ANT,1993,,0,,,,0,,,
Netherlands Antilles,ANT,1994,,0,,,,0,,,
Netherlands Antilles,ANT,1995,,0,,,,0,,,
Netherlands Antilles,ANT,1996,,0,,,,0,,,
Netherlands Antilles,ANT,1997,,0,,,,0,,,
Netherlands Antilles,ANT,1998,,0,,,,0,,,
Netherlands Antilles,ANT,1999,,0,,,,0,,,
Netherlands Antilles,ANT,2000,,0,,,,0,,,
Netherlands Antilles,ANT,2001,,0,,,,0,,,
Netherlands Antilles,ANT,2002,,0,,,,0,,,
Netherlands Antilles,ANT,2003,,0,,,,0,,,
Netherlands Antilles,ANT,2004,,0,,,,0,,,
Netherlands Antilles,ANT,2005,,0,,,,0,,,
Netherlands Antilles,ANT,2006,,0,,,,0,,,
Netherlands Antilles,ANT,2007,,0,,,,0,,,
Netherlands Antilles,ANT,2008,,0,,,,0,,,
Netherlands Antilles,ANT,2009,,0,,,,0,,,
Netherlands Antilles,ANT,2010,,0,,,,0,,,
Netherlands Antilles,ANT,2011,,0,,,,0,,,
Netherlands Antilles,ANT,2012,,,,,,0,,,
Netherlands Antilles,ANT,2013,,,,,,0,,,
Netherlands Antilles,ANT,2014,,,,,,0,,,
Netherlands Antilles,ANT,2015,,,,,,0,,,
Netherlands Antilles,ANT,2016,,,,,,0,,,
Netherlands Antilles,ANT,2017,,,,,,0,,,
Netherlands Antilles,ANT,2018,,,,,,0,,,
Netherlands Antilles,ANT,2019,,,,,,0,,,
Netherlands Antilles,ANT,2020,,,,,,0,,,
Netherlands Antilles,ANT,2021,,,,,,0,,,
Netherlands Antilles,ANT,2022,,,,,,0,,,
Netherlands Antilles,ANT,2023,,,,,,0,,,
Netherlands Antilles,ANT,2024,,,,,,0,,,
New Caledonia,NCL,1995,,0,,,,0,,,
New Caledonia,NCL,1996,,0,,,,0,,,
New Caledonia,NCL,1997,,0,,,,0,,,
New Caledonia,NCL,1998,,0,,,,0,,,
New Caledonia,NCL,1999,,0,,,,0,,,
New Caledonia,NCL,2000,,0,,,,0,,,
New Caledonia,NCL,2001,,0,,,,0,,,
New Caledonia,NCL,2002,,0,,,,0,,,
New Caledonia,NCL,2003,,0,,,,0,,,
New Caledonia,NCL,2004,,0,,,,0,,,
New Caledonia,NCL,2005,,0,,,,0,,,
New Caledonia,NCL,2006,,0,,,,0,,,
New Caledonia,NCL,2007,,0,,,,0,,,
New Caledonia,NCL,2008,,0,,,,0,,,
New Caledonia,NCL,2009,,0,,,,0,,,
New Caledonia,NCL,2010,,0,,,,0,,,
New Caledonia,NCL,2011,,0,,,,0,,,
New Caledonia,NCL,2012,,0,,,,0,,,
New Caledonia,NCL,2013,,0,,,,0,,,
New Caledonia,NCL,2014,,0,,,,0,,,
New Caledonia,NCL,2015,,0,,,,0,,,
New Caledonia,NCL,2016,,0,,,,0,,,
New Caledonia,NCL,2017,,0,,,,0,,,
New Caledonia,NCL,2018,,0,,,,0,,,
New Caledonia,NCL,2019,,0,,,,0,,,
New Caledonia,NCL,2020,,0,,,,0,,,
New Caledonia,NCL,2021,,0,,,,0,,,
New Caledonia,NCL,2022,,0,,,,0,,,
New Caledonia,NCL,2023,,0,,,,0,,,
New Caledonia,NCL,2024,,0,,,,0,,,
New Zealand,NZL,1965,4.2125,0,0,0,27.829943,0,0,19.13135,32.636177
New Zealand,NZL,1966,4.246875,0,0,0,30.01509,0,0,18.608002,36.133484
New Zealand,NZL,1967,3.5437498,0,0,0,31.169044,0,0,16.99143,37.95181
New Zealand,NZL,1968,4.046875,0,0,0,32.70356,0,0,15.99125,38.99597
New Zealand,NZL,1969,4.146875,0,0,0,32.322998,0,0,16.3983,40.50511
New Zealand,NZL,1970,3.978125,0,0,0,35.19561,0,0.7104,16.40993,47.609863
New Zealand,NZL,1971,3.9250002,0,0,0,39.98329,0,0.9024,14.59565,49.17649
New Zealand,NZL,1972,3.928125,0,0,0,42.401684,0,1.6352,14.95618,52.94315
New Zealand,NZL,1973,3.884375,0,0,0,41.935192,0,1.9008,16.94491,55.96276
New Zealand,NZL,1974,6.497055,0,0,0,42.191357,0,3.203475,17.444561,52.95165
New Zealand,NZL,1975,6.5817585,0,0,0,46.28788,0,3.4746535,16.41662,51.229183
New Zealand,NZL,1976,6.4213967,0,0,0,43.05275,0,9.330131,16.916695,52.702564
New Zealand,NZL,1977,6.1812654,0,0,0,40.88945,0,15.340603,16.111174,52.725574
New Zealand,NZL,1978,6.2536335,0,0,0,43.498875,0,14.378684,14.861116,50.76636
New Zealand,NZL,1979,5.8674498,0,0,0,51.23176,0,9.527735,13.249994,51.13983
New Zealand,NZL,1980,6.160871,0,0,0,53.790684,0,8.698373,13.628225,48.85752
New Zealand,NZL,1981,6.058075,0,0,0,54.666103,0,10.677521,13.577948,46.47539
New Zealand,NZL,1982,6.1510024,0,0,0,50.844555,0,19.426569,13.310542,46.44149
New Zealand,NZL,1983,6.20745,0,0,0,54.865314,0,21.091728,14.748751,44.486046
New Zealand,NZL,1984,6.6825976,0,0,0,56.60213,0,27.045174,13.717163,45.900852
New Zealand,NZL,1985,6.2819004,0,0,0,54.74405,0,34.48909,12.666031,43.00212
New Zealand,NZL,1986,6.509483,0,0,0,61.38249,0,41.616955,14.556855,38.701366
New Zealand,NZL,1987,6.4934382,0,0,0,60.912655,0,40.255424,12.149867,44.81707
New Zealand,NZL,1988,6.522759,0,0,0,63.785152,0,44.151974,13.165961,43.816986
New Zealand,NZL,1989,8.056672,0,0,0,62.663494,0,45.382774,14.334275,45.22757
New Zealand,NZL,1990,9.227945,0,0,0,64.40362,0,44.44859,13.928279,50.82389
New Zealand,NZL,1991,9.755716,0,0,0,63.595734,0,48.3457,13.280544,51.70254
New Zealand,NZL,1992,9.591631,0,0,0.001919192,58.59074,0,51.16109,14.623766,53.341465
New Zealand,NZL,1993,10.056517,0,0,0.002738496,65.25805,0,49.900513,14.406295,53.03442
New Zealand,NZL,1994,9.608257,0,0,0.002805836,71.76966,0,46.771095,13.617704,61.31527
New Zealand,NZL,1995,9.451756,0,0,0.002805836,76.485435,0,44.630497,13.65541,66.30301
New Zealand,NZL,1996,9.223287,0,0,0.023128506,72.73036,0,50.87484,13.457763,67.54738
New Zealand,NZL,1997,9.5201025,0,0,0.037759874,64.606,0,54.805138,14.528348,70.94438
New Zealand,NZL,1998,10.337219,0,0,0.06130471,70.33148,0,48.31148,13.247123,71.860794
New Zealand,NZL,1999,11.113174,0,0,0.10831369,63.66537,0,55.233707,13.571336,72.871544
New Zealand,NZL,2000,11.690268,0,0,0.3339113,67.87491,0,58.75267,12.859932,74.42254
New Zealand,NZL,2001,11.030489,0,0,0.38394445,59.892715,0,61.99314,15.92658,75.244286
New Zealand,NZL,2002,10.521873,0,0,0.42598128,68.14527,0,59.181946,15.91862,77.48304
New Zealand,NZL,2003,10.23948,0,0,0.39929417,64.367294,0,44.62404,22.97443,82.19651
New Zealand,NZL,2004,10.608453,0,0,0.9797742,73.82138,0,40.718163,23.738672,81.031
New Zealand,NZL,2005,11.898574,0,0,1.651575,62.708477,0,37.576244,26.427473,85.43949
New Zealand,NZL,2006,12.723615,0,0,1.6636814,63.030003,0,38.154423,26.021524,85.78982
New Zealand,NZL,2007,13.30741,0.012935833,0.009058232,2.4730847,62.87367,0,42.152313,19.720991,86.17487
New Zealand,NZL,2008,15.290631,0.03113861,0.009117721,2.7927644,58.96395,0,39.045193,24.472372,87.22484
New Zealand,NZL,2009,17.445534,0.031893335,0.009422212,3.8752253,63.562836,0,40.138943,18.818949,83.42176
New Zealand,NZL,2010,20.652328,0.048693057,0.009970118,4.2634788,64.391945,0,43.759987,16.071983,84.065125
New Zealand,NZL,2011,21.679316,0.059404723,0.01069137,5.070515,65.05354,0,40.215504,16.269657,86.09149
New Zealand,NZL,2012,22.458372,0.072813615,0.012430281,5.3587513,59.011997,0,44.646664,20.272028,85.01531
New Zealand,NZL,2013,23.682096,0.02597122,0.01714056,5.171024,58.89789,0,47.0649,17.877504,86.03652
New Zealand,NZL,2014,26.13504,0.030885277,0.047831334,5.6257634,61.878017,0,52.28978,16.509884,87.7147
New Zealand,NZL,2015,27.998081,0.030775001,0.09324272,5.985139,62.101128,0,48.018906,16.673477,91.3292
New Zealand,NZL,2016,27.956158,0.03429,0.1425782,5.8813205,65.16344,0,47.97363,13.796135,94.55283
New Zealand,NZL,2017,28.05438,0.02593375,0.19273706,5.2276225,62.939632,0,49.92102,14.536367,99.15122
New Zealand,NZL,2018,27.807793,0.03373889,0.25040486,5.144193,65.3099,0,45.022667,15.672817,99.42633
New Zealand,NZL,2019,28.068245,0.04736861,0.31659156,5.583335,63.363,0,48.04402,16.648094,101.82973
New Zealand,NZL,2020,28.172716,0.08545333,0.39781588,5.701625,59.91751,0,45.72634,15.76,84.275246
New Zealand,NZL,2021,28.673962,0.06667778,0.51840323,6.513197,59.691463,0,39.040997,18.388664,83.892586
New Zealand,NZL,2022,28.740253,0.054975275,0.7016974,7.0409274,64.56071,0,36.69434,12.746311,82.97209
New Zealand,NZL,2023,27.76754,0.06426583,0.9137892,7.8985243,64.81624,0,38.520435,11.389625,88.68957
New Zealand,NZL,2024,30.604753,0.06396833,1.4808857,9.654212,58.04359,0,30.380148,14.746914,89.66032
Nigeria,NGA,1965,,0,,,,0,,,
Nigeria,NGA,1966,,0,,,,0,,,
Nigeria,NGA,1967,,0,,,,0,,,
Nigeria,NGA,1968,,0,,,,0,,,
Nigeria,NGA,1969,,0,,,,0,,,
Nigeria,NGA,1970,,0,,,,0,,,
Nigeria,NGA,1971,,0,,,,0,,,
Nigeria,NGA,1972,,0,,,,0,,,
Nigeria,NGA,1973,,0,,,,0,,,
Nigeria,NGA,1974,,0,,,,0,,,
Nigeria,NGA,1975,,0,,,,0,,,
Nigeria,NGA,1976,,0,,,,0,,,
Nigeria,NGA,1977,,0,,,,0,,,
Nigeria,NGA,1978,,0,,,,0,,,
Nigeria,NGA,1979,,0,,,,0,,,
Nigeria,NGA,1980,,0,,,,0,,,
Nigeria,NGA,1981,,0,,,,0,,,
Nigeria,NGA,1982,,0,,,,0,,,
Nigeria,NGA,1983,,0,,,,0,,,
Nigeria,NGA,1984,,0,,,,0,,,
Nigeria,NGA,1985,,0,,,,0,,,
Nigeria,NGA,1986,,0,,,,0,,,
Nigeria,NGA,1987,,0,,,,0,,,
Nigeria,NGA,1988,,0,,,,0,,,
Nigeria,NGA,1989,,0,,,,0,,,
Nigeria,NGA,1990,,0,,,,0,,,
Nigeria,NGA,1991,,0,,,,0,,,
Nigeria,NGA,1992,,0,,,,0,,,
Nigeria,NGA,1993,,0,,,,0,,,
Nigeria,NGA,1994,,0,,,,0,,,
Nigeria,NGA,1995,,0,,,,0,,,
Nigeria,NGA,1996,,0,,,,0,,,
Nigeria,NGA,1997,,0,,,,0,,,
Nigeria,NGA,1998,,0,,,,0,,,
Nigeria,NGA,1999,,0,,,,0,,,
Nigeria,NGA,2000,,0,,,,0,,,
Nigeria,NGA,2001,,0,,,,0,,,
Nigeria,NGA,2002,,0,,,,0,,,
Nigeria,NGA,2003,,0,,,,0,,,
Nigeria,NGA,2004,,0,,,,0,,,
Nigeria,NGA,2005,,0,,,,0,,,
Nigeria,NGA,2006,,0,,,,0,,,
Nigeria,NGA,2007,,0,,,,0,,,
Nigeria,NGA,2008,,0,,,,0,,,
