Region,Variable,Year,Value
Non Producers,MANUFACTURING|Outputs|Exports,1973,0.011
North America,MANUFACTURING|Outputs|Exports,1973,0.023
North America,MANUFACTURING|Outputs|Exports,1973,0.023
Other Asia,MANUFACTURING|Outputs|Exports,1973,0.006
Other Producers,MANUFACTURING|Outputs|Exports,1973,0.016
South America,MANUFACTURING|Outputs|Exports,1973,0.008
China,MANUFACTURING|Outputs|Exports,1972,0.003
Europe,MANUFACTURING|Outputs|Exports,1972,0.366
Japan,MANUFACTURING|Outputs|Exports,1972,0.086
Japan,MANUFACTURING|Outputs|Exports,1972,0.086
Middle East,MANUFACTURING|Outputs|Exports,1972,0
North America,MANUFACTURING|Outputs|Exports,1972,0.034
Oceania,MANUFACTURING|Outputs|Exports,1972,0.025
Oceania,MANUFACTURING|Outputs|Exports,1972,0.025
Other Producers,MANUFACTURING|Outputs|Exports,1972,0.013
South America,MANUFACTURING|Outputs|Exports,1972,0.004
Europe,MANUFACTURING|Outputs|Exports,1971,0.385
Japan,MANUFACTURING|Outputs|Exports,1971,0.099
Japan,MANUFACTURING|Outputs|Exports,1971,0.099
Non Producers,MANUFACTURING|Outputs|Exports,1971,0.01
North America,MANUFACTURING|Outputs|Exports,1971,0.034
Oceania,MANUFACTURING|Outputs|Exports,1971,0.056
Oceania,MANUFACTURING|Outputs|Exports,1971,0.056
Other Producers,MANUFACTURING|Outputs|Exports,1971,0.012
South America,MANUFACTURING|Outputs|Exports,1971,0.003
South America,MANUFACTURING|Outputs|Exports,1971,0.003
China,MANUFACTURING|Outputs|Exports,1970,0.002
Europe,MANUFACTURING|Outputs|Exports,1970,0.358
Japan,MANUFACTURING|Outputs|Exports,1970,0.09
North America,MANUFACTURING|Outputs|Exports,1970,0.025
Other Asia,MANUFACTURING|Outputs|Exports,1970,0.001
Other Producers,MANUFACTURING|Outputs|Exports,1970,0.012
South America,MANUFACTURING|Outputs|Exports,1970,0.002
Europe,MANUFACTURING|Outputs|Exports,1969,0.322
Japan,MANUFACTURING|Outputs|Exports,1969,0.05
Japan,MANUFACTURING|Outputs|Exports,1969,0.05
Middle East,MANUFACTURING|Outputs|Exports,1969,0
North America,MANUFACTURING|Outputs|Exports,1969,0.016
North America,MANUFACTURING|Outputs|Exports,1969,0.016
Other Asia,MANUFACTURING|Outputs|Exports,1969,0.001
Other Producers,MANUFACTURING|Outputs|Exports,1969,0.006
South America,MANUFACTURING|Outputs|Exports,1969,0.001
South America,MANUFACTURING|Outputs|Exports,1969,0.001
China,MANUFACTURING|Outputs|Exports,1968,0.002
Europe,MANUFACTURING|Outputs|Exports,1968,0.305
Japan,MANUFACTURING|Outputs|Exports,1968,0.033
Japan,MANUFACTURING|Outputs|Exports,1968,0.033
Middle East,MANUFACTURING|Outputs|Exports,1968,0
North America,MANUFACTURING|Outputs|Exports,1968,0.018
Oceania,MANUFACTURING|Outputs|Exports,1968,0.007
Oceania,MANUFACTURING|Outputs|Exports,1968,0.007
Other Producers,MANUFACTURING|Outputs|Exports,1968,0.006
Other Producers,MANUFACTURING|Outputs|Exports,1968,0.006
Europe,MANUFACTURING|Outputs|Exports,1967,0.276
Japan,MANUFACTURING|Outputs|Exports,1967,0.029
Japan,MANUFACTURING|Outputs|Exports,1967,0.029
Middle East,MANUFACTURING|Outputs|Exports,1967,0
North America,MANUFACTURING|Outputs|Exports,1967,0.017
Oceania,MANUFACTURING|Outputs|Exports,1967,0.006
Other Asia,MANUFACTURING|Outputs|Exports,1967,0
Other Producers,MANUFACTURING|Outputs|Exports,1967,0.005
South America,MANUFACTURING|Outputs|Exports,1967,0.001
South America,MANUFACTURING|Outputs|Exports,1967,0.001
Europe,MANUFACTURING|Outputs|Exports,1966,0.268
Japan,MANUFACTURING|Outputs|Exports,1966,0.037
Japan,MANUFACTURING|Outputs|Exports,1966,0.037
Middle East,MANUFACTURING|Outputs|Exports,1966,0
North America,MANUFACTURING|Outputs|Exports,1966,0.02
Oceania,MANUFACTURING|Outputs|Exports,1966,0.005
Oceania,MANUFACTURING|Outputs|Exports,1966,0.005
Other Producers,MANUFACTURING|Outputs|Exports,1966,0.005
Other Producers,MANUFACTURING|Outputs|Exports,1966,0.005
Other Producers,MANUFACTURING|Outputs|Exports,1966,0.005
China,MANUFACTURING|Outputs|Exports,1965,0.002
Europe,MANUFACTURING|Outputs|Exports,1965,0.26
Japan,MANUFACTURING|Outputs|Exports,1965,0.026
Middle East,MANUFACTURING|Outputs|Exports,1965,0
North America,MANUFACTURING|Outputs|Exports,1965,0.022
Oceania,MANUFACTURING|Outputs|Exports,1965,0.106
Other Producers,MANUFACTURING|Outputs|Exports,1965,0.017
Europe,MANUFACTURING|Outputs|Exports,1964,0.365
Japan,MANUFACTURING|Outputs|Exports,1964,0.022
Middle East,MANUFACTURING|Outputs|Exports,1964,0
Non Producers,MANUFACTURING|Outputs|Exports,1964,0.006
North America,MANUFACTURING|Outputs|Exports,1964,0.01
Oceania,MANUFACTURING|Outputs|Exports,1964,0.083
Other Asia,MANUFACTURING|Outputs|Exports,1964,0.001
Other Producers,MANUFACTURING|Outputs|Exports,1964,0.017
Other Producers,MANUFACTURING|Outputs|Exports,1964,0.017
Other Producers,MANUFACTURING|Outputs|Exports,1964,0.017
China,MANUFACTURING|Outputs|Exports,1963,0.001
Europe,MANUFACTURING|Outputs|Exports,1963,0.239
Europe,MANUFACTURING|Outputs|Exports,1963,0.239
Middle East,MANUFACTURING|Outputs|Exports,1963,0
Non Producers,MANUFACTURING|Outputs|Exports,1963,0.004
North America,MANUFACTURING|Outputs|Exports,1963,0.01
North America,MANUFACTURING|Outputs|Exports,1963,0.01
Oceania,MANUFACTURING|Outputs|Exports,1963,0.003
Other Producers,MANUFACTURING|Outputs|Exports,1963,0.002
Other Producers,MANUFACTURING|Outputs|Exports,1963,0.002
China,MANUFACTURING|Outputs|Exports,1962,0.001
Europe,MANUFACTURING|Outputs|Exports,1962,0.197
Japan,MANUFACTURING|Outputs|Exports,1962,0.035
Japan,MANUFACTURING|Outputs|Exports,1962,0.035
Middle East,MANUFACTURING|Outputs|Exports,1962,0
North America,MANUFACTURING|Outputs|Exports,1962,0.008
Oceania,MANUFACTURING|Outputs|Exports,1962,0.002
Other Asia,MANUFACTURING|Outputs|Exports,1962,0
Other Producers,MANUFACTURING|Outputs|Exports,1962,0.001
South America,MANUFACTURING|Outputs|Exports,1962,0
